,U0_Mean_FAN,U0_ShapeFactor_FAN,U10_BandPower_FAN,U10_Mean_FAN,U10_Mean_SLOPE,U10_PeakValue_FAN,U10_PeakValue_REGISTER,U10_PeakValue_SLOPE,U10_RMS_FAN,U10_RMS_SLOPE,U10_SINAD_FAN,U10_SNR_FAN,U1_BandPower_REGISTER,U1_CorrelationDim_FAN,U2_Skewness_REGISTER,U4_ApproxEntropy_FAN,U4_ClearanceFactor_REGISTER,U4_CrestFactor_REGISTER,U4_ImpulseFactor_REGISTER,U4_Kurtosis_FAN,U4_Skewness_FAN,U4_THD_FAN,U4_THD_REGISTER,U6_Skewness_REGISTER,U8_BandPower_FAN,U8_SINAD_FAN,U8_SINAD_REGISTER,U8_SNR_FAN,U8_SNR_REGISTER,U8_THD_FAN,U9_Kurtosis_FAN,Type
20,2.43905180840665,1.003272329206,12.0253684655909,3.5380742913001,3.38093841642229,3.60703812316716,3.65591397849462,3.59237536656892,3.53818247395402,3.38814154076369,-0.408113954606982,-0.408113954606982,3.28363108148865,1.43136376415899,-0.348468236514461,-0.241162056816887,1.00271444055775,1.00271212269981,1.00271366775034,3.85216189689661,0.768798174348768,-10000.0,0.88110897330881,-0.262980323443042,11.5183989506019,-2.96783921146486,-21.9257173291919,-2.96783921146486,-21.9257173291919,-10000.0,4.37018409671704,Manzanilla
21,1.85664711632454,1.03907746056663,13.0872122407582,3.69208211143695,3.66686217008798,3.91006842619746,3.91104594330401,3.91202346041056,3.69269817791569,3.68011719071519,-9.37333015731014,-9.37333015731014,3.53466975303301,1.04172004168167,-0.59988466957582,0.0219032092715103,1.01465797100992,1.01446712636186,1.01459407498034,2.07116586486645,0.610801306159278,-10000.0,-10000.0,-0.193384537025149,12.2886091873509,-20.3664538680399,9.371968596439,-20.3664538680399,-11.386985398222,-10000.0,4.34070132122414,Pedro Ximénez
22,2.11300097751711,1.02026532118173,13.1693120659356,3.68866080156403,3.68172043010753,3.89442815249267,3.90127077223851,3.90029325513196,3.6893601839169,3.6903449211624,-8.00887512985056,-8.00887512985056,3.4512100963486,1.58350313981982,-1.08357649192852,0.16911259177611,1.00499924751984,1.00499455026629,1.00499768148797,1.80907737881109,0.39489138447853,-10000.0,0.806802343864918,-1.06616668203148,11.8311515538754,-17.6429461196167,4.89023791063572,-17.6429461196167,-11.7266083360177,-10000.0,3.38308303390785,Pedro Ximénez
23,2.15601173020528,1.01428182706065,12.4223605533537,3.60092864125122,3.50791788856305,3.87585532746823,3.88563049853372,3.80449657869013,3.60227938322602,3.52170572434195,-17.6482996791135,-17.6482996791135,3.45940823563371,1.35463498048791,0.705742451914819,-0.057158413839947,1.01112534954203,1.01102166227678,1.01109064545205,1.78883775128852,0.230440743444332,0.762878842602429,-10000.0,0.088623399727222,12.1586830075777,-12.5487999646611,2.81889979979597,-12.5487999646611,-14.652563203332,-10000.0,3.5753467133517,Pedro Ximénez
24,2.03885630498534,1.02484906911688,13.0900228746257,3.69843597262952,3.41485826001955,3.88563049853372,3.89051808406647,3.73704789833822,3.69889280157501,3.4269752562506,-10000.0,-10000.0,3.74637075262588,1.5,-0.552744064913103,0.0705885556152275,1.01391886568064,1.01382555678035,1.01388770554656,1.90569836139169,0.269773059935598,-9.85041025382418,-1.91790820692243,-0.481127837801477,12.4834042991258,-12.9504514493536,-4.52556821795341,-12.9504514493536,-4.52556821795341,-10000.0,5.50703584785797,Pedro Ximénez
25,2.08939393939394,1.03677406172577,13.2205783571386,3.71109481915934,3.58357771260997,3.89638318670577,3.90420332355816,3.85532746823069,3.71155807064456,3.59405016119749,-2.8485555444875,-2.8485555444875,4.18698709885161,1.60533960509205,-1.25678460079224,0.193742337713191,1.00681807336248,1.00680065566487,1.00681226207173,2.22572582828613,0.407361915177459,-10000.0,-10000.0,-0.444681423426119,11.7143328402513,-10000.0,-19.4367222027204,-10000.0,-19.4367222027204,0.0,4.0437892687904,Pedro Ximénez
26,2.10674486803519,1.01703730239247,13.4892644785473,3.71959921798631,3.57908113391984,3.90029325513196,3.90029325513196,3.82209188660802,3.72003719861467,3.58703958674935,-10000.0,-10000.0,3.82711177483174,1.62928811400832,0.317803301796854,-0.0468879950545293,1.00629901971424,1.00628505455605,1.00629436185884,2.97483485639637,0.852335976474573,-10000.0,-8.40149080076967,0.316419517789976,12.5380882929613,-11.5765418899848,-0.37440511015556,-11.5765418899848,-0.37440511015556,-10000.0,7.315108321109,Pedro Ximénez
27,2.05273704789834,1.02442183570032,13.0607123354064,3.69178885630498,3.50909090909091,3.88563049853372,3.89149560117302,3.75659824046921,3.69233881398185,3.51818586366789,-1.81933110558544,-1.81933110558544,3.51458880654732,1.42714286089774,-0.0607262951986636,0.0397554025154636,1.00465114196529,1.00463933556292,1.00464720280961,2.01665977110819,0.190276250864,4.61095159196417,-10000.0,-0.459172375083194,12.4533139193754,1.34723719543957,-26.4228849080142,1.34723719543957,-26.4228849080142,-10000.0,3.5128096083338,Pedro Ximénez
28,2.03998044965787,1.02336644459324,13.2685510936181,3.7241935483871,3.58944281524927,3.90224828934506,3.89931573802542,3.88172043010753,3.72450535600429,3.60068534338672,-10000.0,-10000.0,4.05478961521911,1.46685791402965,0.133888022741303,-0.0213243851150247,1.00369129617664,1.00368809802657,1.00369023005051,3.09530672307637,0.83659788272884,0.0,2.48539004805835,0.538703569737601,12.8371049826727,-6.4731319955296,2.35541005533635,-6.4731319955296,-0.587384079074495,-10000.0,7.30482304315071,Pedro Ximénez
29,2.16573802541545,1.01609215698564,12.6688108414224,3.64281524926686,3.57790811339199,3.90029325513196,3.89638318670577,3.80254154447703,3.64371307672147,3.58615968342388,-10.8860064117684,-10.8860064117684,3.93815252499032,1.48741484890808,0.84061932647497,0.120007420813449,1.00553323074963,1.00552282827814,1.00552976159424,2.73454033850483,0.641432254190858,-0.840313412858589,-1.02903995603551,0.513130612000787,12.3757517218358,-22.7636077916518,-21.9006616105494,-22.7636077916518,-21.9006616105494,-10000.0,4.69413986285266,Pedro Ximénez
30,2.03680351906158,1.02335337566078,13.1303008638562,3.70234604105572,3.56373411534702,3.88563049853372,3.88074291300098,3.79765395894428,3.70272179504911,3.5718374887033,-13.6574951009151,-13.6574951009151,3.49059944379746,1.56756300092074,-0.240464850419987,0.162810196632226,1.00369542361766,1.00368922551722,1.00369335628346,3.0055052468579,0.724635341261571,-10000.0,-11.3246849494503,-0.200072034276361,12.3937981879113,-11.5978428436945,-2.56125171479445,-11.5978428436945,-2.56125171479445,-10000.0,4.91771248565609,Pedro Ximénez
